pair_id,source_entity_id,target_entity_id,relationship_type,case_id,evidence_reference,expected_relationship,scenario,split
ADV-PAIR-0762,PERSON-0239,PERSON-0998,TRANSFERRED_TO,CASE-0327,Commercial hardware vendor invoice payment of 56021.49 INR under CASE-0327.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0763,PERSON-0673,PERSON-0247,TRANSFERRED_TO,CASE-0546,Commercial hardware vendor invoice payment of 125390.33 INR under CASE-0546.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0764,PERSON-0811,PERSON-0940,TRANSFERRED_TO,CASE-0115,Commercial hardware vendor invoice payment of 162247.96 INR under CASE-0115.,0,NEG_HIGH_VOLUME_COMMERCIAL,VAL
ADV-PAIR-0765,PERSON-0971,PERSON-0225,TRANSFERRED_TO,CASE-1180,Commercial hardware vendor invoice payment of 175440.81 INR under CASE-1180.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0766,PERSON-0817,PERSON-0398,TRANSFERRED_TO,CASE-0727,Commercial hardware vendor invoice payment of 189632.97 INR under CASE-0727.,0,NEG_HIGH_VOLUME_COMMERCIAL,VAL
ADV-PAIR-0767,PERSON-0866,PERSON-0178,TRANSFERRED_TO,CASE-0361,Commercial hardware vendor invoice payment of 77848.18 INR under CASE-0361.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0768,PERSON-0326,PERSON-0826,TRANSFERRED_TO,CASE-0735,Commercial hardware vendor invoice payment of 186236.8 INR under CASE-0735.,0,NEG_HIGH_VOLUME_COMMERCIAL,VAL
ADV-PAIR-0769,PERSON-0029,PERSON-0721,TRANSFERRED_TO,CASE-0721,Commercial hardware vendor invoice payment of 191609.4 INR under CASE-0721.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0770,PERSON-0578,PERSON-0146,TRANSFERRED_TO,CASE-1154,Commercial hardware vendor invoice payment of 191738.96 INR under CASE-1154.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0771,PERSON-0857,PERSON-0830,TRANSFERRED_TO,CASE-1009,Commercial hardware vendor invoice payment of 126739.94 INR under CASE-1009.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0772,PERSON-0180,PERSON-0503,TRANSFERRED_TO,CASE-0078,Commercial hardware vendor invoice payment of 54441.18 INR under CASE-0078.,0,NEG_HIGH_VOLUME_COMMERCIAL,VAL
ADV-PAIR-0773,PERSON-0239,PERSON-0617,TRANSFERRED_TO,CASE-0449,Commercial hardware vendor invoice payment of 43188.48 INR under CASE-0449.,0,NEG_HIGH_VOLUME_COMMERCIAL,TEST
ADV-PAIR-0774,PERSON-0490,PERSON-0001,TRANSFERRED_TO,CASE-0680,Commercial hardware vendor invoice payment of 186863.39 INR under CASE-0680.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0775,PERSON-0207,PERSON-0826,TRANSFERRED_TO,CASE-0268,Commercial hardware vendor invoice payment of 94521.45 INR under CASE-0268.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0776,PERSON-0182,PERSON-0941,TRANSFERRED_TO,CASE-0663,Commercial hardware vendor invoice payment of 49528.95 INR under CASE-0663.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0777,PERSON-0152,PERSON-0601,TRANSFERRED_TO,CASE-0291,Commercial hardware vendor invoice payment of 163898.64 INR under CASE-0291.,0,NEG_HIGH_VOLUME_COMMERCIAL,VAL
ADV-PAIR-0778,PERSON-0867,PERSON-0539,TRANSFERRED_TO,CASE-0748,Commercial hardware vendor invoice payment of 193689.4 INR under CASE-0748.,0,NEG_HIGH_VOLUME_COMMERCIAL,TEST
ADV-PAIR-0779,PERSON-0383,PERSON-0722,TRANSFERRED_TO,CASE-0811,Commercial hardware vendor invoice payment of 133762.67 INR under CASE-0811.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0780,PERSON-0345,PERSON-0310,TRANSFERRED_TO,CASE-0661,Commercial hardware vendor invoice payment of 61832.27 INR under CASE-0661.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0781,PERSON-0162,PERSON-0750,TRANSFERRED_TO,CASE-0895,Commercial hardware vendor invoice payment of 166694.8 INR under CASE-0895.,0,NEG_HIGH_VOLUME_COMMERCIAL,TEST
ADV-PAIR-0782,PERSON-0984,PERSON-0499,TRANSFERRED_TO,CASE-0650,Commercial hardware vendor invoice payment of 67872.43 INR under CASE-0650.,0,NEG_HIGH_VOLUME_COMMERCIAL,TEST
ADV-PAIR-0783,PERSON-0992,PERSON-0576,TRANSFERRED_TO,CASE-0731,Commercial hardware vendor invoice payment of 75717.95 INR under CASE-0731.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0784,PERSON-0604,PERSON-0835,TRANSFERRED_TO,CASE-0360,Commercial hardware vendor invoice payment of 100541.46 INR under CASE-0360.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0785,PERSON-0752,PERSON-0706,TRANSFERRED_TO,CASE-0604,Commercial hardware vendor invoice payment of 60375.74 INR under CASE-0604.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0786,PERSON-0747,PERSON-0002,TRANSFERRED_TO,CASE-1174,Commercial hardware vendor invoice payment of 102656.23 INR under CASE-1174.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0787,PERSON-0790,PERSON-0989,TRANSFERRED_TO,CASE-1163,Commercial hardware vendor invoice payment of 45181.24 INR under CASE-1163.,0,NEG_HIGH_VOLUME_COMMERCIAL,VAL
ADV-PAIR-0788,PERSON-0617,PERSON-0326,TRANSFERRED_TO,CASE-0453,Commercial hardware vendor invoice payment of 142343.48 INR under CASE-0453.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0789,PERSON-0107,PERSON-0960,TRANSFERRED_TO,CASE-1017,Commercial hardware vendor invoice payment of 62502.94 INR under CASE-1017.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0790,PERSON-0764,PERSON-0080,TRANSFERRED_TO,CASE-0488,Commercial hardware vendor invoice payment of 95489.62 INR under CASE-0488.,0,NEG_HIGH_VOLUME_COMMERCIAL,VAL
ADV-PAIR-0791,PERSON-0328,PERSON-0172,TRANSFERRED_TO,CASE-0182,Commercial hardware vendor invoice payment of 171465.89 INR under CASE-0182.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0792,PERSON-0687,PERSON-0655,TRANSFERRED_TO,CASE-0688,Commercial hardware vendor invoice payment of 111460.79 INR under CASE-0688.,0,NEG_HIGH_VOLUME_COMMERCIAL,TEST
ADV-PAIR-0793,PERSON-0272,PERSON-0215,TRANSFERRED_TO,CASE-0512,Commercial hardware vendor invoice payment of 150908.17 INR under CASE-0512.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0794,PERSON-0359,PERSON-0263,TRANSFERRED_TO,CASE-0222,Commercial hardware vendor invoice payment of 155266.17 INR under CASE-0222.,0,NEG_HIGH_VOLUME_COMMERCIAL,VAL
ADV-PAIR-0795,PERSON-0050,PERSON-0396,TRANSFERRED_TO,CASE-0898,Commercial hardware vendor invoice payment of 157213.52 INR under CASE-0898.,0,NEG_HIGH_VOLUME_COMMERCIAL,TEST
ADV-PAIR-0796,PERSON-0993,PERSON-0171,TRANSFERRED_TO,CASE-0848,Commercial hardware vendor invoice payment of 118893.12 INR under CASE-0848.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0797,PERSON-0388,PERSON-0360,TRANSFERRED_TO,CASE-1119,Commercial hardware vendor invoice payment of 100055.61 INR under CASE-1119.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0798,PERSON-0849,PERSON-0491,TRANSFERRED_TO,CASE-1184,Commercial hardware vendor invoice payment of 144155.13 INR under CASE-1184.,0,NEG_HIGH_VOLUME_COMMERCIAL,TEST
ADV-PAIR-0799,PERSON-0704,PERSON-0231,TRANSFERRED_TO,CASE-0334,Commercial hardware vendor invoice payment of 112205.99 INR under CASE-0334.,0,NEG_HIGH_VOLUME_COMMERCIAL,TEST
ADV-PAIR-0800,PERSON-0819,PERSON-0867,TRANSFERRED_TO,CASE-0069,Commercial hardware vendor invoice payment of 87185.38 INR under CASE-0069.,0,NEG_HIGH_VOLUME_COMMERCIAL,TEST
ADV-PAIR-0801,PERSON-0327,PERSON-0268,TRANSFERRED_TO,CASE-0215,Commercial hardware vendor invoice payment of 51872.06 INR under CASE-0215.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0802,PERSON-0175,PERSON-0910,TRANSFERRED_TO,CASE-0769,Commercial hardware vendor invoice payment of 65744.72 INR under CASE-0769.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0803,PERSON-0077,PERSON-0561,TRANSFERRED_TO,CASE-0191,Commercial hardware vendor invoice payment of 94072.09 INR under CASE-0191.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0804,PERSON-0629,PERSON-0915,TRANSFERRED_TO,CASE-0989,Commercial hardware vendor invoice payment of 152720.74 INR under CASE-0989.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0805,PERSON-0442,PERSON-0966,TRANSFERRED_TO,CASE-0338,Commercial hardware vendor invoice payment of 137170.82 INR under CASE-0338.,0,NEG_HIGH_VOLUME_COMMERCIAL,VAL
ADV-PAIR-0806,PERSON-0445,PERSON-0161,TRANSFERRED_TO,CASE-0110,Commercial hardware vendor invoice payment of 56201.25 INR under CASE-0110.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0807,PERSON-0211,PERSON-0998,TRANSFERRED_TO,CASE-0390,Commercial hardware vendor invoice payment of 105484.78 INR under CASE-0390.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0808,PERSON-0568,PERSON-0740,TRANSFERRED_TO,CASE-1107,Commercial hardware vendor invoice payment of 82442.36 INR under CASE-1107.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0809,PERSON-0289,PERSON-0305,TRANSFERRED_TO,CASE-0487,Commercial hardware vendor invoice payment of 55346.55 INR under CASE-0487.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0810,PERSON-0403,PERSON-0586,TRANSFERRED_TO,CASE-1126,Commercial hardware vendor invoice payment of 174376.72 INR under CASE-1126.,0,NEG_HIGH_VOLUME_COMMERCIAL,TEST
ADV-PAIR-0811,PERSON-0158,PERSON-0056,TRANSFERRED_TO,CASE-0739,Commercial hardware vendor invoice payment of 40610.49 INR under CASE-0739.,0,NEG_HIGH_VOLUME_COMMERCIAL,VAL
ADV-PAIR-0812,PERSON-0090,PERSON-0302,TRANSFERRED_TO,CASE-1230,Commercial hardware vendor invoice payment of 116852.54 INR under CASE-1230.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0813,PERSON-0100,PERSON-0027,TRANSFERRED_TO,CASE-0424,Commercial hardware vendor invoice payment of 67333.15 INR under CASE-0424.,0,NEG_HIGH_VOLUME_COMMERCIAL,VAL
ADV-PAIR-0814,PERSON-0299,PERSON-0084,TRANSFERRED_TO,CASE-0970,Commercial hardware vendor invoice payment of 175003.05 INR under CASE-0970.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0815,PERSON-0316,PERSON-0804,TRANSFERRED_TO,CASE-0815,Commercial hardware vendor invoice payment of 115351.11 INR under CASE-0815.,0,NEG_HIGH_VOLUME_COMMERCIAL,VAL
ADV-PAIR-0816,PERSON-0917,PERSON-0677,TRANSFERRED_TO,CASE-0543,Commercial hardware vendor invoice payment of 54581.9 INR under CASE-0543.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0817,PERSON-0558,PERSON-0397,TRANSFERRED_TO,CASE-0379,Commercial hardware vendor invoice payment of 99363.28 INR under CASE-0379.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0818,PERSON-0391,PERSON-0379,TRANSFERRED_TO,CASE-0383,Commercial hardware vendor invoice payment of 111324.04 INR under CASE-0383.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0819,PERSON-0270,PERSON-0451,TRANSFERRED_TO,CASE-0953,Commercial hardware vendor invoice payment of 82144.13 INR under CASE-0953.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0820,PERSON-0858,PERSON-0276,TRANSFERRED_TO,CASE-1156,Commercial hardware vendor invoice payment of 49862.3 INR under CASE-1156.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0821,PERSON-0771,PERSON-0714,TRANSFERRED_TO,CASE-0199,Commercial hardware vendor invoice payment of 53713.17 INR under CASE-0199.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0822,PERSON-0353,PERSON-0828,TRANSFERRED_TO,CASE-1109,Commercial hardware vendor invoice payment of 106237.86 INR under CASE-1109.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0823,PERSON-0775,PERSON-0604,TRANSFERRED_TO,CASE-0466,Commercial hardware vendor invoice payment of 128576.3 INR under CASE-0466.,0,NEG_HIGH_VOLUME_COMMERCIAL,TEST
ADV-PAIR-0824,PERSON-0861,PERSON-0397,TRANSFERRED_TO,CASE-1071,Commercial hardware vendor invoice payment of 106981.13 INR under CASE-1071.,0,NEG_HIGH_VOLUME_COMMERCIAL,TRAIN
ADV-PAIR-0825,PERSON-0549,PERSON-0704,TRANSFERRED_TO,CASE-0973,Commercial hardware vendor invoice payment of 131634.29 INR under CASE-0973.,0,NEG_HIGH_VOLUME_COMMERCIAL,VAL
ADV-PAIR-0826,PERSON-0242,PERSON-0488,CONTACTED,CASE-0613,"Civilian complainant and accused present across multiple FIRs (CASE-0613, CASE-0162).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0827,PERSON-0405,PERSON-0925,CONTACTED,CASE-0072,"Civilian complainant and accused present across multiple FIRs (CASE-0072, CASE-1029).",0,NEG_MULTI_CASE_CIVILIAN,TEST
ADV-PAIR-0828,PERSON-0585,PERSON-0923,CONTACTED,CASE-1059,"Civilian complainant and accused present across multiple FIRs (CASE-1059, CASE-1171).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0829,PERSON-0694,PERSON-0636,CONTACTED,CASE-0302,"Civilian complainant and accused present across multiple FIRs (CASE-0302, CASE-0247).",0,NEG_MULTI_CASE_CIVILIAN,TEST
ADV-PAIR-0830,PERSON-0973,PERSON-0776,CONTACTED,CASE-0920,"Civilian complainant and accused present across multiple FIRs (CASE-0920, CASE-0355).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0831,PERSON-0972,PERSON-0172,CONTACTED,CASE-0434,"Civilian complainant and accused present across multiple FIRs (CASE-0434, CASE-0395).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0832,PERSON-0130,PERSON-0044,CONTACTED,CASE-0868,"Civilian complainant and accused present across multiple FIRs (CASE-0868, CASE-0161).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0833,PERSON-0700,PERSON-0446,CONTACTED,CASE-0414,"Civilian complainant and accused present across multiple FIRs (CASE-0414, CASE-0303).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0834,PERSON-0855,PERSON-0610,CONTACTED,CASE-0529,"Civilian complainant and accused present across multiple FIRs (CASE-0529, CASE-0655).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0835,PERSON-0933,PERSON-0745,CONTACTED,CASE-0138,"Civilian complainant and accused present across multiple FIRs (CASE-0138, CASE-0179).",0,NEG_MULTI_CASE_CIVILIAN,TEST
ADV-PAIR-0836,PERSON-0398,PERSON-0570,CONTACTED,CASE-0814,"Civilian complainant and accused present across multiple FIRs (CASE-0814, CASE-1131).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0837,PERSON-0334,PERSON-0878,CONTACTED,CASE-0566,"Civilian complainant and accused present across multiple FIRs (CASE-0566, CASE-1065).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0838,PERSON-0470,PERSON-0940,CONTACTED,CASE-0026,"Civilian complainant and accused present across multiple FIRs (CASE-0026, CASE-1204).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0839,PERSON-0536,PERSON-0801,CONTACTED,CASE-0860,"Civilian complainant and accused present across multiple FIRs (CASE-0860, CASE-0231).",0,NEG_MULTI_CASE_CIVILIAN,VAL
ADV-PAIR-0840,PERSON-0425,PERSON-0154,CONTACTED,CASE-0304,"Civilian complainant and accused present across multiple FIRs (CASE-0304, CASE-1161).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0841,PERSON-0603,PERSON-0597,CONTACTED,CASE-0206,"Civilian complainant and accused present across multiple FIRs (CASE-0206, CASE-0217).",0,NEG_MULTI_CASE_CIVILIAN,TEST
ADV-PAIR-0842,PERSON-0577,PERSON-0799,CONTACTED,CASE-0207,"Civilian complainant and accused present across multiple FIRs (CASE-0207, CASE-0586).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0843,PERSON-0889,PERSON-0549,CONTACTED,CASE-0705,"Civilian complainant and accused present across multiple FIRs (CASE-0705, CASE-0842).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0844,PERSON-0271,PERSON-0393,CONTACTED,CASE-0995,"Civilian complainant and accused present across multiple FIRs (CASE-0995, CASE-1172).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0845,PERSON-0624,PERSON-0485,CONTACTED,CASE-0077,"Civilian complainant and accused present across multiple FIRs (CASE-0077, CASE-0353).",0,NEG_MULTI_CASE_CIVILIAN,VAL
ADV-PAIR-0846,PERSON-0283,PERSON-0413,CONTACTED,CASE-0295,"Civilian complainant and accused present across multiple FIRs (CASE-0295, CASE-1247).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0847,PERSON-0698,PERSON-0711,CONTACTED,CASE-0823,"Civilian complainant and accused present across multiple FIRs (CASE-0823, CASE-0080).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0848,PERSON-0406,PERSON-0911,CONTACTED,CASE-0679,"Civilian complainant and accused present across multiple FIRs (CASE-0679, CASE-0487).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0849,PERSON-0051,PERSON-0764,CONTACTED,CASE-0974,"Civilian complainant and accused present across multiple FIRs (CASE-0974, CASE-0551).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0850,PERSON-0919,PERSON-0382,CONTACTED,CASE-0042,"Civilian complainant and accused present across multiple FIRs (CASE-0042, CASE-0692).",0,NEG_MULTI_CASE_CIVILIAN,TEST
ADV-PAIR-0851,PERSON-0838,PERSON-0813,CONTACTED,CASE-0621,"Civilian complainant and accused present across multiple FIRs (CASE-0621, CASE-0637).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0852,PERSON-0288,PERSON-0864,CONTACTED,CASE-1007,"Civilian complainant and accused present across multiple FIRs (CASE-1007, CASE-0202).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0853,PERSON-0996,PERSON-0890,CONTACTED,CASE-0467,"Civilian complainant and accused present across multiple FIRs (CASE-0467, CASE-0276).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0854,PERSON-0308,PERSON-0998,CONTACTED,CASE-0908,"Civilian complainant and accused present across multiple FIRs (CASE-0908, CASE-0658).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0855,PERSON-0276,PERSON-0747,CONTACTED,CASE-0854,"Civilian complainant and accused present across multiple FIRs (CASE-0854, CASE-1239).",0,NEG_MULTI_CASE_CIVILIAN,VAL
ADV-PAIR-0856,PERSON-0662,PERSON-0092,CONTACTED,CASE-0385,"Civilian complainant and accused present across multiple FIRs (CASE-0385, CASE-0905).",0,NEG_MULTI_CASE_CIVILIAN,VAL
ADV-PAIR-0857,PERSON-0217,PERSON-0936,CONTACTED,CASE-0834,"Civilian complainant and accused present across multiple FIRs (CASE-0834, CASE-0993).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0858,PERSON-0778,PERSON-0529,CONTACTED,CASE-0766,"Civilian complainant and accused present across multiple FIRs (CASE-0766, CASE-0116).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0859,PERSON-0528,PERSON-0811,CONTACTED,CASE-0326,"Civilian complainant and accused present across multiple FIRs (CASE-0326, CASE-0135).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0860,PERSON-0319,PERSON-0727,CONTACTED,CASE-1038,"Civilian complainant and accused present across multiple FIRs (CASE-1038, CASE-0827).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0861,PERSON-0139,PERSON-0800,CONTACTED,CASE-1074,"Civilian complainant and accused present across multiple FIRs (CASE-1074, CASE-1165).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0862,PERSON-0030,PERSON-0178,CONTACTED,CASE-0395,"Civilian complainant and accused present across multiple FIRs (CASE-0395, CASE-0412).",0,NEG_MULTI_CASE_CIVILIAN,VAL
ADV-PAIR-0863,PERSON-0858,PERSON-0060,CONTACTED,CASE-0511,"Civilian complainant and accused present across multiple FIRs (CASE-0511, CASE-0068).",0,NEG_MULTI_CASE_CIVILIAN,TEST
ADV-PAIR-0864,PERSON-0468,PERSON-0052,CONTACTED,CASE-0739,"Civilian complainant and accused present across multiple FIRs (CASE-0739, CASE-0408).",0,NEG_MULTI_CASE_CIVILIAN,VAL
ADV-PAIR-0865,PERSON-0281,PERSON-0378,CONTACTED,CASE-0951,"Civilian complainant and accused present across multiple FIRs (CASE-0951, CASE-1035).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0866,PERSON-0407,PERSON-0651,CONTACTED,CASE-0254,"Civilian complainant and accused present across multiple FIRs (CASE-0254, CASE-0063).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0867,PERSON-0248,PERSON-0382,CONTACTED,CASE-1002,"Civilian complainant and accused present across multiple FIRs (CASE-1002, CASE-1217).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0868,PERSON-0457,PERSON-0182,CONTACTED,CASE-0972,"Civilian complainant and accused present across multiple FIRs (CASE-0972, CASE-1202).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0869,PERSON-0565,PERSON-0359,CONTACTED,CASE-0706,"Civilian complainant and accused present across multiple FIRs (CASE-0706, CASE-0335).",0,NEG_MULTI_CASE_CIVILIAN,VAL
ADV-PAIR-0870,PERSON-0858,PERSON-0916,CONTACTED,CASE-0530,"Civilian complainant and accused present across multiple FIRs (CASE-0530, CASE-0186).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0871,PERSON-0292,PERSON-0029,CONTACTED,CASE-0792,"Civilian complainant and accused present across multiple FIRs (CASE-0792, CASE-0102).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0872,PERSON-0167,PERSON-0875,CONTACTED,CASE-1172,"Civilian complainant and accused present across multiple FIRs (CASE-1172, CASE-0439).",0,NEG_MULTI_CASE_CIVILIAN,VAL
ADV-PAIR-0873,PERSON-0878,PERSON-0227,CONTACTED,CASE-0462,"Civilian complainant and accused present across multiple FIRs (CASE-0462, CASE-0424).",0,NEG_MULTI_CASE_CIVILIAN,VAL
ADV-PAIR-0874,PERSON-0276,PERSON-0668,CONTACTED,CASE-0839,"Civilian complainant and accused present across multiple FIRs (CASE-0839, CASE-1052).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0875,PERSON-0021,PERSON-0886,CONTACTED,CASE-0019,"Civilian complainant and accused present across multiple FIRs (CASE-0019, CASE-0971).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0876,PERSON-0934,PERSON-0136,CONTACTED,CASE-0355,"Civilian complainant and accused present across multiple FIRs (CASE-0355, CASE-1232).",0,NEG_MULTI_CASE_CIVILIAN,TEST
ADV-PAIR-0877,PERSON-0821,PERSON-0009,CONTACTED,CASE-0459,"Civilian complainant and accused present across multiple FIRs (CASE-0459, CASE-0517).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0878,PERSON-0623,PERSON-0825,CONTACTED,CASE-0626,"Civilian complainant and accused present across multiple FIRs (CASE-0626, CASE-0564).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0879,PERSON-0434,PERSON-0917,CONTACTED,CASE-0772,"Civilian complainant and accused present across multiple FIRs (CASE-0772, CASE-0715).",0,NEG_MULTI_CASE_CIVILIAN,VAL
ADV-PAIR-0880,PERSON-0471,PERSON-0259,CONTACTED,CASE-0447,"Civilian complainant and accused present across multiple FIRs (CASE-0447, CASE-0956).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0881,PERSON-0310,PERSON-0694,CONTACTED,CASE-1067,"Civilian complainant and accused present across multiple FIRs (CASE-1067, CASE-0814).",0,NEG_MULTI_CASE_CIVILIAN,TEST
ADV-PAIR-0882,PERSON-0599,PERSON-0105,CONTACTED,CASE-0016,"Civilian complainant and accused present across multiple FIRs (CASE-0016, CASE-1048).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0883,PERSON-0679,PERSON-0990,CONTACTED,CASE-0767,"Civilian complainant and accused present across multiple FIRs (CASE-0767, CASE-1150).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0884,PERSON-0663,PERSON-0609,CONTACTED,CASE-1248,"Civilian complainant and accused present across multiple FIRs (CASE-1248, CASE-0579).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
ADV-PAIR-0885,PERSON-0306,PERSON-0701,CONTACTED,CASE-0222,"Civilian complainant and accused present across multiple FIRs (CASE-0222, CASE-0987).",0,NEG_MULTI_CASE_CIVILIAN,VAL
ADV-PAIR-0886,PERSON-0066,PERSON-0345,CONTACTED,CASE-0567,"Civilian complainant and accused present across multiple FIRs (CASE-0567, CASE-0666).",0,NEG_MULTI_CASE_CIVILIAN,TRAIN
